adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001327567-18-000031,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,94880870,
0001062993-18-004854,EntityCommonStockSharesOutstanding,dei/2014,,20180831,0,shares,291034110,
0001004878-18-000237,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,6246190,
0001681769-18-000015,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,3105250,
0001069533-18-000048,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,8003606,
0001004878-18-000236,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,5991190,
0001023512-18-000010,EntityCommonStockSharesOutstanding,dei/2014,,20180630,0,shares,431429767,
0001078782-18-001387,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,4500000,
0001634117-18-000111,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,47560662,
0001062993-18-004880,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,95306667,
0001193125-18-342247,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,647816318,
0001564590-18-030436,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,21216240,
0000701985-18-000061,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,275124993,
0001223389-18-000077,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,31727947,
0001020859-18-000142,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,50814104,
0001104659-18-071533,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,3434796711,
0001558370-18-009571,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,41181834,
0001219601-18-000043,EntityCommonStockSharesOutstanding,dei/2014,,20180228,0,shares,134309260,
0001628280-18-014866,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,16194252,
0001166388-18-000129,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,65271648,
0001062993-18-004925,EntityCommonStockSharesOutstanding,dei/2014,,20180831,0,shares,56369737,
0001177609-18-000025,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,55759834,
0001558370-18-009609,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,22362241,
0000922358-18-000013,EntityCommonStockSharesOutstanding,dei/2014,FerrellgasPartnersFinanceCorp,20181130,0,shares,1000,
0000922358-18-000013,EntityCommonStockSharesOutstanding,dei/2014,FerrellgasFinanceCorp,20181130,0,shares,1000,
0000922358-18-000013,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,97152665,
0001104659-18-071543,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,15570719,
0001528396-18-000048,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,81032052,
0001552164-18-000009,EntityCommonStockSharesOutstanding,dei/2014,,20170731,0,shares,63397067,
0000065270-18-000041,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,36986952,
0000939057-18-000595,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,8310703,
0000766404-18-000011,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,1233853,
0001558370-18-009634,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,212815296,
0001552164-18-000011,EntityCommonStockSharesOutstanding,dei/2014,,20171031,0,shares,63397067,
0001353283-18-000019,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,147783032,
0001193125-18-344274,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,21205536,
0001680525-18-000024,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,4945500,
0001235468-18-000007,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,33078212,
0000723733-18-000014,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,1899575,
0000912463-18-000063,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,81038868,
0001713683-18-000009,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,122250116,
0000891024-18-000012,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,94954000,
0001558370-18-009650,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,12927252,
0001625285-18-000010,EntityCommonStockSharesOutstanding,dei/2014,,20180430,0,shares,6240000,
0001685237-18-000020,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,2574000,
0001662252-18-000109,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,2790000,
0001625285-18-000008,EntityCommonStockSharesOutstanding,dei/2014,,20180131,0,shares,6240000,
0001423221-18-000016,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,33500953,
0001625285-18-000012,EntityCommonStockSharesOutstanding,dei/2014,,20180731,0,shares,6240000,
0001628280-18-015054,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,1398678425,
0000913760-18-000157,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,18915667,
0001628280-18-015023,EntityCommonStockSharesOutstanding,dei/2014,,20180731,0,shares,53537888,
0001062993-18-004995,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,5945115,
0001018840-18-000060,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,65845073,
0001517401-18-000061,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,15165832,
0001678746-18-000012,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,10511000,
0001628280-18-015025,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,53774221,
0001616741-18-000021,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,3328466,
0000014707-18-000050,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,42877545,
0001326380-18-000122,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,101967550,
0001511164-18-000670,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,105102718,
0001558370-18-009681,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,50095866,
0001558370-18-009693,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,5995750,
0001017480-18-000055,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,18285688,
0001628280-18-015124,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,15541956,
0001558370-18-009709,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,20127703,
0001699709-18-000037,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,5871250,
0001144204-18-064355,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,12815227,
0001393905-18-000361,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,5391410729,
0001062993-18-005062,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,15128332,
0001721868-18-000749,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,24319935,
0000058361-18-000038,EntityCommonStockSharesOutstanding,dei/2014,,20180731,0,shares,57148888,
0001062993-18-005044,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,73520016,
0001359687-18-000021,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,40148160,
0001721868-18-000759,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,746894212,
0001393905-18-000363,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,37504588,
0001448788-18-000014,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,199632803,
0000904979-18-000054,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,23441986,
0000794170-18-000055,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,145500000,
0001680132-18-000021,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,2855000,
0001703625-18-000025,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,5035000,
0001551163-18-000221,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,2234465,
0001563228-18-000028,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,2062195708,
0001674440-18-000015,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,6095000,
0001193125-18-353281,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,596748917,
0000808450-18-000227,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,98900635,
0001674440-18-000013,EntityCommonStockSharesOutstanding,dei/2014,,20180731,0,shares,6095000,
0001699709-18-000039,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,5871250,
0001687926-18-000012,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,10530000,
0001558370-18-009762,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,17566984,
0001104659-18-074460,EntityCommonStockSharesOutstanding,dei/2014,,20181130,0,shares,16840599,
0001564590-18-031342,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,7486216,
0001628280-18-015372,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,66029479,
0001680689-18-000005,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,4190000,
0001721868-18-000767,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,24319935,
0001216752-18-000031,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,1,
0001062993-18-005134,EntityCommonStockSharesOutstanding,dei/2014,,20180831,0,shares,237018428,
0001206942-18-000020,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,19873000,
0001052918-18-000478,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,61027819,
0001721868-18-000779,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,8809999998,
0001721868-18-000770,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,51513064,
0001511164-18-000680,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,2377232,
0001144204-18-066592,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,116950780,
0001599916-18-000224,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,20000000,
0000356037-18-000042,EntityCommonStockSharesOutstanding,dei/2014,,20181231,0,shares,4019254,
0001558370-18-008999,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,104069215,
0001593034-18-000036,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,224344760,
0001045309-18-000111,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,66989580,
0001606363-18-000043,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,37370188,
0001628280-18-013985,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,171609087,
0001144204-18-058392,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,13971486,
0001343034-18-000090,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,8589364,
0001169652-18-000106,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,27312269,
0001673504-18-000009,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,3970000,
0001193125-18-322618,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,141404857,
0000906553-18-000058,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,112205979,
0000860546-18-000041,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,108855016,
0000028823-18-000164,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,76124266,
0000320017-18-000122,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,9841983,
0001016125-18-000170,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,31269344,
0001144204-18-058388,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,12055016,
0001144204-18-058368,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,7084478,
0001104659-18-066982,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,31250000,
0001163609-18-000026,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,30419000,
0001065059-18-000042,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,9038751,
0001626199-18-000018,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,13852464,
0001585219-18-000050,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,51604300,
0001326771-18-000036,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,43947297,
0001652362-18-000089,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,21577650,
0000809248-18-000076,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,36538903,
0001144204-18-058260,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,22120862,
0001496048-18-000042,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,127325845,
0001144204-18-058407,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,4274486,
0001104659-18-066991,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,38952752,
0001049521-18-000045,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,48401205,
0000011544-18-000089,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,122124243,
0000946275-18-000070,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,6268783,
0000750813-18-000038,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,100,
0001469367-18-000086,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,111852426,
0001104659-18-066648,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,172465567,
0001104659-18-066644,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,74801452,
0001385508-18-000108,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,3834542,
0000876437-18-000057,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,361589994,
0001127371-18-000121,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,13796549,
0001289636-18-000047,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,48083063,
0000857855-18-000053,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,79207368,
0001028954-18-000009,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,7959489,
0000793952-18-000057,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,162832750,
0001104659-18-066974,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,31800694,
0001401708-18-000137,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,30831497,
0001104659-18-066993,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,24051844,
0001558370-18-008956,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,8978507,
0001062993-18-004426,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,7900000,
0001558370-18-008952,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,9653455,
0001193125-18-322455,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,100352514,
0001482430-18-000032,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,177207876,
0001492658-18-000050,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,125081610,
0001529628-18-000122,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,41603817,
0001047469-18-007118,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,160669329,
0001130310-18-000023,EntityCommonStockSharesOutstanding,dei/2014,HoustonElectric,20181031,0,shares,1000,
0001130310-18-000023,EntityCommonStockSharesOutstanding,dei/2014,CercCorp,20181031,0,shares,1000,
0001130310-18-000023,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,501191387,
0001382821-18-000128,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,89526072,
0001595974-18-000110,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,50751765,
0001144204-18-058405,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,6542557,
0000706863-18-000048,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,4465951,
0000846901-18-000014,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,47485620,
0001651308-18-000003,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,772363184,
0001144204-18-058394,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,5194307,
0001562762-18-000327,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,15801875,
0001558370-18-008869,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,236563242,
0000880641-18-000094,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,3473833,
0001104659-18-067000,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,763050718,
0001593548-18-000039,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,35305479,
0001284812-18-000171,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,46764855,
0001558370-18-008863,EntityCommonStockSharesOutstanding,dei/2014,,20180930,0,shares,0,
0001657853-18-000104,EntityCommonStockSharesOutstanding,dei/2014,TheHertzCorporation,20181031,0,shares,100,
0001657853-18-000104,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,83932275,
0001101680-18-000056,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,16575229,
0000878526-18-000161,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,33781323,
0001628280-18-013919,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,23780008,
0001524223-18-000037,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,15333041,
0001144204-18-058399,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,2992482,
0001114220-18-000104,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,102375926,
0001558370-18-009001,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,33247485,
0001285819-18-000014,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,49009310,
0001104659-18-066941,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,552963481,
0000769520-18-000014,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,55846662,
0001418135-18-000035,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,1389111598,
0001558370-18-008947,EntityCommonStockSharesOutstanding,dei/2014,,20181031,0,shares,2537605,
